1,"SELECT p.objID, p.ra, p.dec, p.type, p.deVRad_r, p.deVRadErr_r, p.expRad_r, p.expRadErr_r, s.z, s.velDisp, s.velDispErr, g.lgm_tot_p5# FROM photoobj AS p ON p.objID = x.objID JOIN SpecObjAll as s ON s.bestobjid = p.objid JOIN galSpecExtra as g ON g.specobjid = s.specobjid WHERE p.objID IN ()"
2019-08-19 06:42:00,1
