2,"SELECT u.AGCNr, u.ra, u.dec, n.objid, n.distance, n.type, n.mode, o.ra as ra_near, o.dec as dec_near, o.u, o.g, o.r, o.i, o.z, o.specObjID, z.z as photo_z, z.zErr as photo_zErr into mydb.environment_# FROM mydb.udg1# as u outer apply dbo.fGetNearbyObjAllEq (u.ra, u.dec, #) as n left join GALAXY as o on n.objid = o.objid join Photoz as z on n.objid = z.objid"
2019-05-06 11:01:00,2
