1,"SELECT ObjID, IDENTITY (#, #) , r, g, i, u, redness into mydb.Red_E_Galaxies FROM mydb.E_Galaxies as e WHERE redness < # ORDER BY redness ASC"
2019-08-18 10:35:00,1
