1,"SELECT p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, FROM PhotoObj AS p WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-05-19 08:45:00,1
