1,"SELECT p.objid, p.ra, p.dec, p.dered_r FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE n.objID = p.objID and type = # and dered_r > = # and dered_r < = #"
2019-05-04 22:48:00,1
