1,"SELECT gal.ra, gal.dec FROM galaxy gal join SpecObj s on s.bestObjID = gal.ObjID join galSpecLine i on i.specObjID = s.bestObjID WHERE gal.ra between # and # AND gal.dec between # and # and s.z between # and #"
2019-11-18 13:55:00,1
