16,select * from A7#_DR1#_within6#_spec
2019-03-22 00:16:00,3
2019-03-22 00:17:00,4
2019-03-22 00:18:00,1
2019-03-29 10:16:00,1
2019-03-29 10:17:00,4
2019-03-29 10:18:00,3
