2,"SELECT prim.bestObjId, prim.mjd AS PrimMJD, prim.plate AS PrimPlate, AND (SELECT # FROM (SELECT COUNT (*) , CONCAT (#, (SELECT (ELT (# = #, #) )) , #, FLOOR (RAND (#) *#) )x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x) a)"
2019-12-03 22:36:00,2
