7,"SELECT f.plateifu, f.mangaid, f.objra, f.objdec, t.manga_target3 FROM mangaFirefly as f JOIN mangatarget as t on t.mangaID = f.MANGAID WHERE MANGA_TARGET3 = #"
2019-08-08 14:07:00,1
2019-08-08 14:20:00,1
2019-08-13 06:48:00,1
2019-09-23 06:18:00,1
2019-09-24 05:40:00,1
2019-09-24 05:41:00,1
2019-09-24 05:48:00,1
