2,"SELECT m.ra AS ra, m.dec AS dec, s.mangaid as mangaid, s.plate as plate, s.ifudsgn as ifudesign into mydb.sdss_manga_ifu from MyDB.sdss_manga_ra_dec AS m OUTER APPLY dbo. fGetNearestMangaObjEq (m.ra, m.dec, #) AS n LEFT JOIN mangaDRPall AS s ON n.mangaid = s.mangaid"
2019-05-14 04:58:00,2
