1,"SELECT TOP # objID, cModelMag_u, cModelMag_g, cModelMag_r, cModelMag_i, cModelMag_z, class FROM PhotoObjAll p INNER JOIN specObjAll s ON p.objID = = s.bestobjid"
2019-03-25 16:01:00,1
