7,"SELECT p.objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, dbo.fPhotoTypeN (p.type) as type, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z into mydb.MyTable_# from DR1#.photoobj as p WHERE p.ra between # and # and p.dec between # and #"
2019-03-15 07:20:00,1
2019-03-17 09:41:00,1
2019-03-17 09:42:00,1
2019-03-17 09:44:00,2
2019-03-17 09:45:00,2
