1,"select dbo.fCosmoAbsMag (#, #, #, #, #e-#, #, #) ;select dbo.fCosmoAbsMag (#, #, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT)"
2019-04-18 04:50:00,1
