1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, S.z, S.specClass FROM photoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE S.z > # AND S.z < # AND S.specClass = #"
2019-08-19 01:05:00,1
