8,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s JOIN PhotoObj AS p ON s.bestobjid = p.objid WHERE s.zWarning = # AND (s.class = #) AND p.g < # AND p.r < #"
2019-11-07 09:14:00,1
2019-11-07 09:15:00,2
2019-11-07 09:16:00,1
2019-11-07 09:24:00,1
2019-11-07 09:25:00,2
2019-11-07 09:26:00,1
