1,"SELECT TOP # s.target_id, s.ra, s.dec, s.class, s.z as redshift, s.elodieTEff, s.spectroFlux_r, g.target_id, g.wash_ddo5#_giant_flag FROM SpecObj AS s JOIN aopgeeObject AS g ON g.target_id = s.target_id WHERE s.ra BETWEEN # AND # AND s.dec BETWEEN # AND # AND s.class = #"
2019-11-22 11:22:00,1
