1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.z, s.zErr, s.zWarning, s.class, s.run1d, s.run2d, p.petroMag_g, p.petroMag_i, p.petroMag_r, p.petroMag_u, p.petroMag_z, p.petroMagErr_g, p.petroMagErr_i, p.petroMagErr_r, p.petroMagErr_u, p.petroMagErr_z FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID WHERE s.zWarning = # AND (s.class = #) AND s.z < # AND p.g < # AND p.r < # AND (p.type = # OR p.type = #)"
2019-11-07 09:57:00,1
