1,"SELECT po.objid AS phot_id, po.ra AS phot_ra, po.dec AS phot_dec, po.i AS modmag_i FROM MyDB.EBV0p1_# tmp INNER JOIN DR1#.PhotoPrimary po ON po.objid = tmp.phot_id"
2019-07-30 19:04:00,1
