1,"SELECT SPA.ra, SPA.dec, SPA.z, SPA.petroMag_u, SPA.petroMag_g, SPA.petroMag_r , SA.velDisp, PA.petroMag_r into GU2#_hw5 From SpecPhoto as SPA, PhotoObjAll as PA, SpecObjAll as SA Where SPA.class = # and SPA.z < # and SPA.specObjID = PA.specObjID and SPA.specObjID = SA.specObjID"
2019-05-05 08:21:00,1
