10,SELECT * FROM table1
2019-01-04 02:57:00,1
2019-04-30 11:37:00,1
2019-04-30 11:39:00,1
2019-10-16 03:12:00,1
2019-10-25 05:13:00,2
2019-11-11 02:47:00,1
2019-11-13 01:53:00,1
2019-11-13 02:04:00,1
2019-11-18 07:23:00,1
