1,"SELECT Top # l.specobjID, s.z, l.ew, l.ewErr, l.lineID, l.wave, l.restWave From dbo.SpecLineAll AS l INNER JOIN dbo.specObjAll AS s ON l.specobjID = s.specObjId WHERE ew > #"
2019-08-29 15:25:00,1
