14,select top # * from [sample_targets4]
2019-05-10 10:15:00,1
2019-05-10 11:13:00,1
2019-05-10 11:19:00,1
2019-05-10 11:21:00,1
2019-05-10 11:24:00,1
2019-05-10 11:33:00,1
2019-05-10 11:58:00,1
2019-05-10 12:21:00,1
2019-05-10 12:23:00,1
2019-05-10 12:34:00,1
2019-05-10 12:47:00,1
2019-05-10 13:09:00,1
2019-05-11 13:32:00,1
2019-05-13 09:43:00,1
