1,"SELECT DISTINCT p.ra, p.dec, p.modelMag_g, p.clean, p.type, p.obj FROM PhotoObjAll AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-06-07 13:11:00,1
