1,"select top # p.specObjID, p.z, p.zErr, s.logMass, s.logMass_err, p.sfr, p.minSFR, p.maxSFR, t.Metallicity_mean, metallicity_err, p.age, p.minAge, p.maxAge, p.absMagK from stellarMassStarformingPort p JOIN stellarMassFSPSGranEarlyDust s ON s.specObjID = p.specObjID JOIN stellarMassFSPSGranWideDust t ON t.specObjID = s.specObjID WHERE p.z BETWEEN # AND # ORDER BY newid ()"
2019-09-09 02:28:00,1
