9,"SELECT up_id, dbo.fGetNearestObjIdEq (up_ra, up_dec, up_sep) as objId FROM #upload WHERE dbo.fGetNearestObjIdEq (up_ra, up_dec, up_sep) IS NOT # SELECT TOP # p.ra, p.dec, p.run, p.rerun, p.camCol, p.field, p.obj FROM ..PhotoObj AS p JOIN #x AS x ON x.objID = p.objID JOIN #upload AS u ON u.up_id = x.up_id WHERE p.u > # AND p.u < # AND (p.type = # OR p.type = #) ORDER BY x.up_id"
2019-04-24 10:56:00,4
2019-04-24 10:58:00,2
2019-04-24 10:59:00,1
2019-04-24 11:02:00,1
2019-04-24 11:12:00,1
