1,"SELECT f.plateifu, f.mangaid, f.objra, f.objdec, t.manga_target3, pi.re_arc, pi.log_Mass, pi.e_log_Mass FROM mangaFirefly as f JOIN mangatarget as t on t.mangaID = f.MANGAID JOIN mangaPipe3D as pi on pi.plateifu = f.PLATEIFU WHERE MANGA_TARGET3 = #"
2019-09-24 05:57:00,1
