2386,select * from PhotoZ where objId = #
2019-04-13 16:36:00,1
2019-04-13 16:37:00,1
2019-04-13 16:43:00,1
2019-04-13 16:47:00,1
2019-04-13 17:11:00,1
2019-04-13 17:40:00,1
2019-04-13 18:05:00,1
2019-04-13 22:48:00,1
2019-04-14 00:52:00,1
2019-04-14 00:59:00,1
2019-04-14 01:58:00,1
2019-04-14 06:09:00,1
2019-04-14 07:28:00,1
2019-04-14 08:25:00,1
2019-04-14 09:29:00,1
2019-04-14 09:32:00,1
2019-04-14 10:03:00,1
2019-04-14 10:47:00,1
2019-04-14 11:58:00,1
2019-04-14 12:53:00,1
2019-04-14 13:29:00,1
2019-04-14 13:57:00,1
2019-04-14 15:05:00,1
2019-04-14 16:04:00,1
2019-04-14 16:13:00,1
2019-04-14 16:35:00,1
2019-04-14 16:59:00,1
2019-04-14 17:21:00,1
2019-04-14 17:37:00,1
2019-04-14 18:10:00,1
2019-04-14 19:25:00,1
2019-04-14 21:02:00,1
2019-04-14 21:04:00,1
2019-04-14 21:32:00,1
2019-04-14 22:32:00,1
2019-04-14 22:51:00,1
2019-04-14 23:01:00,1
2019-04-14 23:50:00,1
2019-04-15 01:01:00,1
2019-04-15 02:58:00,1
2019-04-15 03:40:00,1
2019-04-15 04:07:00,1
2019-04-15 06:43:00,1
2019-04-15 07:01:00,1
2019-04-15 08:35:00,1
2019-04-15 09:01:00,1
2019-04-15 10:22:00,1
2019-04-15 11:48:00,1
2019-04-17 16:53:00,1
2019-04-18 09:42:00,1
2019-04-18 15:28:00,1
2019-04-18 18:02:00,1
2019-04-18 19:22:00,1
2019-04-19 01:43:00,1
2019-04-19 19:57:00,1
2019-04-20 01:36:00,1
2019-04-20 22:05:00,1
2019-04-21 12:47:00,1
2019-04-21 14:16:00,1
2019-04-22 00:28:00,4
2019-04-22 00:29:00,8
2019-04-22 09:02:00,1
2019-04-22 14:41:00,1
2019-04-23 02:28:00,1
2019-04-23 02:30:00,2
2019-04-23 08:14:00,1
2019-04-23 13:13:00,1
2019-04-23 15:20:00,1
2019-04-23 17:41:00,1
2019-04-24 01:16:00,1
2019-04-24 12:38:00,1
2019-04-24 16:00:00,1
2019-04-26 00:27:00,1
2019-04-26 19:58:00,1
2019-04-27 00:18:00,1
2019-04-27 04:42:00,1
2019-04-27 08:46:00,1
2019-04-27 15:46:00,1
2019-04-28 17:27:00,1
2019-04-29 00:53:00,1
2019-04-29 09:08:00,1
2019-04-29 14:41:00,1
2019-04-29 15:19:00,1
2019-04-29 21:13:00,1
2019-04-30 03:16:00,1
2019-04-30 06:00:00,1
2019-04-30 09:26:00,1
2019-04-30 16:01:00,1
2019-04-30 19:26:00,1
2019-05-01 09:04:00,1
2019-05-01 09:22:00,1
2019-05-01 20:27:00,1
2019-05-01 20:46:00,1
2019-05-02 23:07:00,1
2019-05-03 22:45:00,1
2019-05-05 01:45:00,1
2019-05-05 19:37:00,1
2019-05-06 10:55:00,1
2019-05-07 01:14:00,1
2019-05-07 06:26:00,1
2019-05-07 23:12:00,1
2019-05-08 07:51:00,1
2019-05-08 13:46:00,1
2019-05-08 22:11:00,1
2019-05-08 22:22:00,1
2019-05-09 03:48:00,1
2019-05-09 05:31:00,1
2019-05-10 07:47:00,1
2019-05-10 10:09:00,1
2019-05-10 13:38:00,1
2019-05-10 18:47:00,1
2019-05-10 23:34:00,1
2019-05-11 00:24:00,1
2019-05-11 03:46:00,1
2019-05-11 08:03:00,1
2019-05-12 06:33:00,1
2019-05-12 10:41:00,1
2019-05-13 08:32:00,1
2019-05-14 02:07:00,1
2019-05-14 14:47:00,1
2019-05-14 22:51:00,1
2019-05-15 09:16:00,1
2019-05-15 15:32:00,1
2019-05-16 00:37:00,1
2019-05-16 17:15:00,1
2019-05-16 17:54:00,1
2019-05-17 00:22:00,1
2019-05-17 17:47:00,1
2019-05-18 22:17:00,1
2019-05-19 01:10:00,1
2019-05-19 01:37:00,1
2019-05-19 08:26:00,1
2019-05-19 11:35:00,1
2019-05-19 21:26:00,1
2019-05-20 08:08:00,1
2019-05-20 16:20:00,1
2019-05-20 19:17:00,1
2019-05-21 02:24:00,1
2019-05-21 03:11:00,1
2019-05-21 06:32:00,1
2019-05-21 06:57:00,1
2019-05-21 10:34:00,1
2019-05-21 18:32:00,1
2019-05-23 04:09:00,1
2019-05-23 06:38:00,1
2019-05-23 14:04:00,1
2019-05-23 16:37:00,1
2019-05-23 16:59:00,5
2019-05-23 23:00:00,1
2019-05-24 14:23:00,1
2019-05-24 17:11:00,1
2019-05-24 18:51:00,1
2019-05-25 02:57:00,1
2019-05-25 03:25:00,1
2019-05-25 12:44:00,1
2019-05-27 04:21:00,1
2019-05-28 00:26:00,1
2019-05-28 18:05:00,1
2019-05-28 18:44:00,1
2019-05-30 02:32:00,1
2019-05-30 02:48:00,2
2019-05-30 02:55:00,1
2019-05-30 21:26:00,1
2019-05-31 04:56:00,1
2019-05-31 13:39:00,2
2019-05-31 19:44:00,1
2019-06-02 08:06:00,1
2019-06-02 12:54:00,1
2019-06-04 00:23:00,1
2019-06-04 13:54:00,1
2019-06-04 21:09:00,1
2019-06-05 14:30:00,1
2019-06-05 19:24:00,1
2019-06-06 00:48:00,1
2019-06-06 14:26:00,1
2019-06-08 17:48:00,1
2019-06-08 19:12:00,1
2019-06-08 19:24:00,1
2019-06-09 08:04:00,1
2019-06-09 13:59:00,1
2019-06-11 02:39:00,1
2019-06-11 03:49:00,1
2019-06-12 17:03:00,1
2019-06-13 01:47:00,1
2019-06-14 15:23:00,1
2019-06-15 04:19:00,1
2019-06-15 08:56:00,1
2019-06-16 06:26:00,1
2019-06-16 15:54:00,1
2019-06-16 17:05:00,1
2019-06-16 22:19:00,1
2019-06-17 04:42:00,1
2019-06-17 09:46:00,1
2019-06-17 16:03:00,1
2019-06-18 01:26:00,1
2019-06-18 07:38:00,1
2019-06-18 09:08:00,1
2019-06-18 13:33:00,1
2019-06-18 13:48:00,1
2019-06-18 14:53:00,1
2019-06-18 15:20:00,1
2019-06-18 19:04:00,1
2019-06-18 19:13:00,1
2019-06-18 20:16:00,1
2019-06-18 21:03:00,1
2019-06-18 22:54:00,1
2019-06-19 01:57:00,1
2019-06-19 11:58:00,1
2019-06-19 12:52:00,1
2019-06-19 15:17:00,1
2019-06-20 02:19:00,1
2019-06-20 02:44:00,1
2019-06-20 05:32:00,1
2019-06-20 07:34:00,1
2019-06-20 16:01:00,1
2019-06-20 16:04:00,1
2019-06-20 16:05:00,1
2019-06-20 17:00:00,1
2019-06-20 17:47:00,1
2019-06-20 18:14:00,1
2019-06-20 18:15:00,1
2019-06-20 18:25:00,1
2019-06-20 18:33:00,1
2019-06-20 19:11:00,1
2019-06-20 20:33:00,1
2019-06-20 21:42:00,1
2019-06-20 21:58:00,1
2019-06-20 22:10:00,1
2019-06-20 22:11:00,1
2019-06-20 22:13:00,1
2019-06-20 22:28:00,1
2019-06-20 22:37:00,1
2019-06-20 22:52:00,1
2019-06-20 22:54:00,1
2019-06-20 23:08:00,1
2019-06-20 23:22:00,1
2019-06-20 23:31:00,1
2019-06-20 23:42:00,1
2019-06-20 23:53:00,1
2019-06-20 23:54:00,1
2019-06-20 23:59:00,1
2019-06-21 00:15:00,1
2019-06-21 00:27:00,1
2019-06-21 00:28:00,1
2019-06-21 01:13:00,1
2019-06-21 02:27:00,1
2019-06-21 05:26:00,1
2019-06-21 08:05:00,1
2019-06-21 09:32:00,1
2019-06-21 23:51:00,1
2019-06-22 02:31:00,1
2019-06-22 10:32:00,1
2019-06-22 16:46:00,1
2019-06-22 17:23:00,1
2019-06-23 05:51:00,1
2019-06-23 06:08:00,1
2019-06-23 18:11:00,1
2019-06-23 19:08:00,1
2019-06-23 22:33:00,1
2019-06-24 05:19:00,1
2019-06-24 06:18:00,1
2019-06-24 09:33:00,1
2019-06-24 10:07:00,1
2019-06-24 18:00:00,1
2019-06-24 19:28:00,1
2019-06-24 20:59:00,1
2019-06-24 21:51:00,1
2019-06-24 22:40:00,1
2019-06-24 22:41:00,1
2019-06-24 23:36:00,1
2019-06-25 03:43:00,2
2019-06-25 03:44:00,1
2019-06-25 03:49:00,1
2019-06-25 04:16:00,1
2019-06-25 04:19:00,1
2019-06-25 04:47:00,1
2019-06-25 05:15:00,1
2019-06-25 05:34:00,1
2019-06-25 05:35:00,1
2019-06-25 05:38:00,2
2019-06-25 05:45:00,1
2019-06-25 06:10:00,1
2019-06-25 06:13:00,1
2019-06-25 07:01:00,1
2019-06-25 07:02:00,1
2019-06-25 07:03:00,1
2019-06-25 07:06:00,1
2019-06-25 07:12:00,1
2019-06-25 07:13:00,1
2019-06-25 10:35:00,1
2019-06-25 14:40:00,1
2019-06-25 16:47:00,1
2019-06-25 16:51:00,1
2019-06-25 16:55:00,1
2019-06-25 17:06:00,1
2019-06-25 17:07:00,1
2019-06-25 17:09:00,1
2019-06-25 17:59:00,1
2019-06-25 18:02:00,1
2019-06-25 18:37:00,1
2019-06-25 22:38:00,1
2019-06-26 00:49:00,1
2019-06-26 03:24:00,1
2019-06-26 21:29:00,1
2019-06-26 22:45:00,1
2019-06-27 04:42:00,1
2019-06-27 18:15:00,1
2019-06-28 11:40:00,1
2019-06-28 15:39:00,1
2019-06-30 01:58:00,1
2019-06-30 10:10:00,1
2019-06-30 19:11:00,1
2019-07-01 09:29:00,1
2019-07-02 16:21:00,1
2019-07-02 23:58:00,1
2019-07-03 03:10:00,1
2019-07-03 10:46:00,1
2019-07-03 12:38:00,1
2019-07-03 13:01:00,1
2019-07-03 17:37:00,1
2019-07-03 17:46:00,1
2019-07-03 17:49:00,1
2019-07-03 17:54:00,1
2019-07-03 18:01:00,1
2019-07-03 18:08:00,1
2019-07-03 18:16:00,1
2019-07-03 18:25:00,1
2019-07-03 19:04:00,1
2019-07-03 19:07:00,1
2019-07-03 20:09:00,1
2019-07-03 20:48:00,1
2019-07-04 11:52:00,1
2019-07-04 14:09:00,1
2019-07-04 14:33:00,1
2019-07-04 16:54:00,1
2019-07-04 17:09:00,1
2019-07-04 18:48:00,1
2019-07-04 21:34:00,1
2019-07-04 22:24:00,1
2019-07-05 06:35:00,1
2019-07-05 10:48:00,1
2019-07-05 11:31:00,1
2019-07-05 12:02:00,1
2019-07-05 12:06:00,1
2019-07-05 12:42:00,1
2019-07-05 13:28:00,1
2019-07-05 13:45:00,1
2019-07-05 14:54:00,1
2019-07-05 15:02:00,1
2019-07-05 15:03:00,1
2019-07-05 15:10:00,1
2019-07-05 15:22:00,1
2019-07-05 16:56:00,1
2019-07-05 17:35:00,1
2019-07-05 17:36:00,1
2019-07-05 17:37:00,1
2019-07-05 17:59:00,1
2019-07-05 18:07:00,1
2019-07-05 18:11:00,1
2019-07-05 18:30:00,1
2019-07-05 18:32:00,1
2019-07-05 18:38:00,1
2019-07-05 18:39:00,1
2019-07-05 18:41:00,1
2019-07-05 18:42:00,1
2019-07-05 18:47:00,1
2019-07-05 18:48:00,1
2019-07-05 18:51:00,1
2019-07-05 18:53:00,1
2019-07-05 18:56:00,1
2019-07-05 18:57:00,1
2019-07-05 18:59:00,1
2019-07-05 19:02:00,1
2019-07-05 20:58:00,1
2019-07-05 21:14:00,1
2019-07-05 21:18:00,1
2019-07-05 21:19:00,1
2019-07-05 21:23:00,1
2019-07-05 21:27:00,1
2019-07-05 21:49:00,1
2019-07-05 21:52:00,1
2019-07-05 22:07:00,2
2019-07-05 22:13:00,1
2019-07-05 22:19:00,3
2019-07-05 22:25:00,1
2019-07-05 22:42:00,1
2019-07-05 22:43:00,2
2019-07-05 22:44:00,1
2019-07-05 22:50:00,1
2019-07-05 23:20:00,2
2019-07-05 23:21:00,2
2019-07-05 23:40:00,2
2019-07-06 00:11:00,1
2019-07-06 00:14:00,1
2019-07-06 00:20:00,2
2019-07-06 00:36:00,1
2019-07-06 00:38:00,1
2019-07-06 01:00:00,1
2019-07-06 01:10:00,1
2019-07-06 01:12:00,1
2019-07-06 01:34:00,1
2019-07-06 01:37:00,1
2019-07-06 01:40:00,1
2019-07-06 01:44:00,1
2019-07-06 01:48:00,1
2019-07-06 01:49:00,1
2019-07-06 02:03:00,1
2019-07-06 02:05:00,1
2019-07-06 02:07:00,1
2019-07-06 02:20:00,1
2019-07-06 02:21:00,1
2019-07-06 02:26:00,1
2019-07-06 03:05:00,1
2019-07-06 03:28:00,1
2019-07-06 04:21:00,1
2019-07-06 05:22:00,1
2019-07-06 05:32:00,1
2019-07-06 05:52:00,1
2019-07-06 06:05:00,2
2019-07-06 06:53:00,2
2019-07-06 07:15:00,1
2019-07-06 07:16:00,1
2019-07-06 07:34:00,1
2019-07-06 07:35:00,1
2019-07-06 07:36:00,1
2019-07-06 08:09:00,1
2019-07-06 14:27:00,1
2019-07-06 17:20:00,1
2019-07-06 17:21:00,3
2019-07-06 17:22:00,2
2019-07-06 18:10:00,1
2019-07-06 18:14:00,1
2019-07-06 20:31:00,1
2019-07-06 22:28:00,1
2019-07-07 00:03:00,1
2019-07-07 00:49:00,1
2019-07-07 00:50:00,1
2019-07-07 00:57:00,1
2019-07-07 01:26:00,1
2019-07-07 01:31:00,1
2019-07-07 14:40:00,1
2019-07-08 16:43:00,1
2019-07-08 21:44:00,1
2019-07-08 23:58:00,1
2019-07-09 02:54:00,1
2019-07-09 06:20:00,1
2019-07-09 17:15:00,1
2019-07-10 11:57:00,1
2019-07-10 19:30:00,1
2019-07-10 21:40:00,1
2019-07-10 23:19:00,1
2019-07-11 12:05:00,1
2019-07-11 13:17:00,11
2019-07-11 19:58:00,1
2019-07-12 19:09:00,1
2019-07-13 05:27:00,1
2019-07-14 03:19:00,1
2019-07-14 06:18:00,1
2019-07-14 13:28:00,1
2019-07-14 15:25:00,1
2019-07-14 19:03:00,1
2019-07-14 20:16:00,1
2019-07-15 05:53:00,1
2019-07-15 08:28:00,1
2019-07-16 04:51:00,1
2019-07-16 05:26:00,1
2019-07-16 16:48:00,1
2019-07-16 17:16:00,1
2019-07-16 19:46:00,1
2019-07-16 22:49:00,1
2019-07-16 23:11:00,1
2019-07-17 10:01:00,1
2019-07-17 10:08:00,1
2019-07-17 11:55:00,1
2019-07-17 16:18:00,1
2019-07-17 18:08:00,1
2019-07-17 22:20:00,1
2019-07-18 02:04:00,1
2019-07-18 02:42:00,1
2019-07-18 12:06:00,1
2019-07-18 23:30:00,1
2019-07-18 23:32:00,2
2019-07-19 06:14:00,1
2019-07-19 06:23:00,2
2019-07-20 18:24:00,1
2019-07-21 02:02:00,1
2019-07-21 02:15:00,1
2019-07-21 02:36:00,1
2019-07-21 03:10:00,1
2019-07-21 05:10:00,1
2019-07-22 01:51:00,1
2019-07-22 09:41:00,1
2019-07-22 10:03:00,1
2019-07-22 15:44:00,1
2019-07-23 06:00:00,1
2019-07-23 13:12:00,1
2019-07-23 16:05:00,1
2019-07-23 19:16:00,1
2019-07-24 01:26:00,1
2019-07-24 06:35:00,1
2019-07-24 13:41:00,1
2019-07-24 18:02:00,1
2019-07-25 01:28:00,1
2019-07-25 12:23:00,1
2019-07-25 16:06:00,1
2019-07-25 19:19:00,1
2019-07-25 21:13:00,1
2019-07-26 03:43:00,1
2019-07-26 08:37:00,1
2019-07-26 10:14:00,1
2019-07-26 11:27:00,1
2019-07-26 13:26:00,1
2019-07-26 21:35:00,1
2019-07-27 05:45:00,1
2019-07-27 16:37:00,1
2019-07-28 18:13:00,1
2019-07-29 01:33:00,1
2019-07-29 03:29:00,1
2019-07-29 04:33:00,1
2019-07-29 12:22:00,1
2019-07-29 14:23:00,1
2019-07-30 09:21:00,1
2019-07-30 10:45:00,1
2019-07-30 12:43:00,1
2019-07-30 16:32:00,1
2019-07-30 16:58:00,1
2019-07-31 19:35:00,1
2019-08-01 11:24:00,1
2019-08-01 16:48:00,1
2019-08-02 13:35:00,1
2019-08-02 20:48:00,1
2019-08-02 22:12:00,1
2019-08-03 01:34:00,1
2019-08-03 08:27:00,1
2019-08-03 19:26:00,1
2019-08-03 22:40:00,1
2019-08-03 23:34:00,1
2019-08-04 06:59:00,1
2019-08-04 09:43:00,1
2019-08-04 13:18:00,1
2019-08-04 19:03:00,1
2019-08-04 19:44:00,1
2019-08-04 21:33:00,1
2019-08-04 22:57:00,1
2019-08-05 05:40:00,1
2019-08-05 07:29:00,1
2019-08-05 08:07:00,1
2019-08-05 09:04:00,1
2019-08-05 15:43:00,1
2019-08-06 06:59:00,1
2019-08-06 18:41:00,1
2019-08-06 20:20:00,1
2019-08-08 13:54:00,1
2019-08-09 21:55:00,1
2019-08-10 11:21:00,1
2019-08-10 21:15:00,1
2019-08-12 14:43:00,1
2019-08-12 19:32:00,1
2019-08-12 21:01:00,1
2019-08-13 18:51:00,1
2019-08-14 10:59:00,1
2019-08-14 17:10:00,2
2019-08-15 05:04:00,1
2019-08-15 19:57:00,1
2019-08-15 22:40:00,1
2019-08-18 15:28:00,1
2019-08-20 06:09:00,1
2019-08-20 06:34:00,1
2019-08-21 16:09:00,1
2019-08-22 16:28:00,1
2019-08-22 21:44:00,1
2019-08-23 00:50:00,1
2019-08-23 02:53:00,1
2019-08-23 13:08:00,1
2019-08-23 17:18:00,1
2019-08-24 21:57:00,1
2019-08-25 01:51:00,1
2019-08-25 17:47:00,1
2019-08-25 19:46:00,1
2019-08-26 04:21:00,1
2019-08-26 09:11:00,1
2019-08-26 14:22:00,1
2019-08-26 14:29:00,2
2019-08-26 15:26:00,1
2019-08-26 16:23:00,1
2019-08-27 17:37:00,1
2019-08-27 19:46:00,1
2019-08-27 21:33:00,1
2019-08-27 22:42:00,1
2019-08-28 17:21:00,1
2019-08-28 17:59:00,1
2019-08-29 08:39:00,1
2019-08-29 20:13:00,1
2019-08-30 09:23:00,1
2019-08-30 12:43:00,1
2019-08-30 17:51:00,1
2019-08-31 14:11:00,1
2019-08-31 16:35:00,1
2019-08-31 18:46:00,1
2019-08-31 22:30:00,1
2019-08-31 23:47:00,1
2019-09-01 00:41:00,1
2019-09-01 01:18:00,1
2019-09-01 03:06:00,1
2019-09-01 07:54:00,1
2019-09-01 08:44:00,1
2019-09-01 17:18:00,1
2019-09-03 05:18:00,1
2019-09-03 06:25:00,1
2019-09-04 17:01:00,1
2019-09-05 18:44:00,1
2019-09-05 21:36:00,1
2019-09-06 00:56:00,1
2019-09-06 03:09:00,1
2019-09-06 15:25:00,1
2019-09-06 18:18:00,1
2019-09-07 09:05:00,1
2019-09-07 18:15:00,1
2019-09-09 14:58:00,1
2019-09-09 15:47:00,1
2019-09-09 19:03:00,1
2019-09-11 09:17:00,1
2019-09-11 09:23:00,1
2019-09-11 22:08:00,1
2019-09-12 06:35:00,1
2019-09-13 06:14:00,1
2019-09-13 07:34:00,2
2019-09-13 08:37:00,1
2019-09-13 09:52:00,1
2019-09-13 10:43:00,1
2019-09-13 10:53:00,1
2019-09-13 11:18:00,1
2019-09-13 11:59:00,1
2019-09-13 12:18:00,1
2019-09-13 14:12:00,1
2019-09-13 14:24:00,1
2019-09-13 14:48:00,1
2019-09-13 17:09:00,1
2019-09-14 10:52:00,1
2019-09-14 11:05:00,1
2019-09-16 16:04:00,1
2019-09-17 06:31:00,1
2019-09-17 12:13:00,1
2019-09-17 19:45:00,1
2019-09-18 00:15:00,1
2019-09-18 02:38:00,1
2019-09-18 03:57:00,1
2019-09-18 05:09:00,1
2019-09-18 18:07:00,1
2019-09-18 23:44:00,1
2019-09-19 01:06:00,1
2019-09-19 03:21:00,1
2019-09-19 13:40:00,1
2019-09-19 20:19:00,1
2019-09-19 20:45:00,1
2019-09-20 00:55:00,1
2019-09-20 01:09:00,1
2019-09-20 09:13:00,1
2019-09-20 10:26:00,1
2019-09-20 17:55:00,1
2019-09-20 19:32:00,1
2019-09-21 03:44:00,1
2019-09-21 04:14:00,1
2019-09-21 04:26:00,1
2019-09-21 11:35:00,1
2019-09-21 13:41:00,1
2019-09-21 15:37:00,1
2019-09-21 16:20:00,1
2019-09-21 17:18:00,1
2019-09-21 23:04:00,1
2019-09-22 16:47:00,1
2019-09-22 20:29:00,3
2019-09-23 04:33:00,1
2019-09-23 04:47:00,1
2019-09-23 06:28:00,1
2019-09-23 15:52:00,1
2019-09-24 02:43:00,1
2019-09-24 10:16:00,1
2019-09-25 01:43:00,1
2019-09-26 14:20:00,1
2019-09-26 16:05:00,1
2019-09-26 19:44:00,1
2019-09-27 11:30:00,1
2019-09-27 13:32:00,1
2019-09-27 13:41:00,1
2019-09-27 16:47:00,1
2019-09-27 17:46:00,1
2019-09-27 21:40:00,5
2019-09-27 21:48:00,1
2019-09-28 11:49:00,1
2019-09-28 15:10:00,1
2019-09-28 15:36:00,1
2019-09-29 11:53:00,1
2019-09-30 09:45:00,1
2019-09-30 12:24:00,1
2019-09-30 16:27:00,1
2019-09-30 17:36:00,1
2019-10-01 14:03:00,1
2019-10-01 17:17:00,1
2019-10-02 03:46:00,1
2019-10-02 04:30:00,1
2019-10-02 11:13:00,1
2019-10-02 14:20:00,1
2019-10-02 21:13:00,1
2019-10-02 23:26:00,1
2019-10-03 10:33:00,1
2019-10-03 12:30:00,1
2019-10-04 14:53:00,1
2019-10-04 21:50:00,1
2019-10-05 23:22:00,1
2019-10-06 00:04:00,1
2019-10-06 08:35:00,1
2019-10-06 14:27:00,1
2019-10-06 14:37:00,2
2019-10-06 17:57:00,1
2019-10-06 21:54:00,1
2019-10-06 23:44:00,1
2019-10-06 23:53:00,1
2019-10-07 00:30:00,1
2019-10-07 00:43:00,2
2019-10-07 00:47:00,1
2019-10-07 00:49:00,1
2019-10-07 00:51:00,1
2019-10-07 01:06:00,1
2019-10-07 20:21:00,1
2019-10-08 05:43:00,1
2019-10-09 07:05:00,1
2019-10-09 14:28:00,1
2019-10-10 12:15:00,1
2019-10-10 17:35:00,1
2019-10-11 20:45:00,1
2019-10-12 06:16:00,1
2019-10-12 08:26:00,1
2019-10-12 14:48:00,1
2019-10-13 18:27:00,1
2019-10-13 22:47:00,1
2019-10-14 05:56:00,1
2019-10-14 09:40:00,1
2019-10-15 02:53:00,1
2019-10-15 08:45:00,1
2019-10-15 08:46:00,1
2019-10-16 04:30:00,1
2019-10-16 04:52:00,1
2019-10-16 07:09:00,1
2019-10-16 13:11:00,1
2019-10-17 02:34:00,1
2019-10-18 11:41:00,1
2019-10-18 15:35:00,1
2019-10-18 15:37:00,1
2019-10-18 15:41:00,1
2019-10-18 15:42:00,1
2019-10-18 15:44:00,1
2019-10-18 15:47:00,1
2019-10-18 15:50:00,1
2019-10-18 15:52:00,1
2019-10-18 15:55:00,1
2019-10-18 15:58:00,1
2019-10-18 16:00:00,1
2019-10-18 16:02:00,1
2019-10-18 16:05:00,1
2019-10-18 16:07:00,1
2019-10-18 16:11:00,1
2019-10-18 16:12:00,1
2019-10-18 16:14:00,1
2019-10-18 16:18:00,2
2019-10-18 16:21:00,1
2019-10-18 16:24:00,1
2019-10-18 16:28:00,1
2019-10-18 16:30:00,1
2019-10-19 12:35:00,1
2019-10-20 00:31:00,1
2019-10-20 09:02:00,1
2019-10-20 11:10:00,1
2019-10-20 17:17:00,1
2019-10-24 14:03:00,1
2019-10-24 14:04:00,1
2019-10-24 14:13:00,1
2019-10-24 18:54:00,1
2019-10-25 13:16:00,1
2019-10-25 19:21:00,1
2019-10-26 10:00:00,1
2019-10-26 10:28:00,1
2019-10-26 15:22:00,1
2019-10-26 15:53:00,1
2019-10-26 18:03:00,1
2019-10-26 18:29:00,1
2019-10-26 19:38:00,1
2019-10-26 21:48:00,2
2019-10-26 21:50:00,1
2019-10-27 06:21:00,1
2019-10-27 15:57:00,1
2019-10-27 16:40:00,1
2019-10-27 17:04:00,1
2019-10-27 17:11:00,1
2019-10-27 17:39:00,1
2019-10-27 17:47:00,1
2019-10-27 17:49:00,1
2019-10-27 18:17:00,1
2019-10-27 18:26:00,1
2019-10-27 18:39:00,1
2019-10-27 19:13:00,1
2019-10-27 21:03:00,1
2019-10-27 21:10:00,1
2019-10-27 21:33:00,1
2019-10-28 10:37:00,1
2019-10-28 23:32:00,1
2019-10-29 17:56:00,1
2019-10-29 23:00:00,1
2019-10-29 23:28:00,1
2019-10-30 22:11:00,1
2019-10-31 10:04:00,1
2019-10-31 17:59:00,1
2019-10-31 20:02:00,1
2019-11-02 20:14:00,1
2019-11-03 05:06:00,1
2019-11-03 21:24:00,1
2019-11-03 21:41:00,1
2019-11-03 23:44:00,1
2019-11-03 23:46:00,1
2019-11-04 00:21:00,1
2019-11-04 02:12:00,1
2019-11-04 03:31:00,1
2019-11-04 05:27:00,1
2019-11-04 07:12:00,1
2019-11-04 07:24:00,1
2019-11-04 10:11:00,1
2019-11-04 10:32:00,1
2019-11-04 10:57:00,1
2019-11-04 13:38:00,1
2019-11-04 15:16:00,1
2019-11-04 16:58:00,1
2019-11-04 17:51:00,1
2019-11-05 03:12:00,1
2019-11-05 09:43:00,1
2019-11-06 01:04:00,1
2019-11-06 05:55:00,1
2019-11-06 16:15:00,1
2019-11-06 19:52:00,1
2019-11-06 21:33:00,1
2019-11-07 01:32:00,1
2019-11-07 04:47:00,1
2019-11-08 16:53:00,1
2019-11-09 05:11:00,1
2019-11-09 05:34:00,1
2019-11-09 14:16:00,1
2019-11-10 02:49:00,1
2019-11-10 02:50:00,1
2019-11-10 02:52:00,1
2019-11-10 05:35:00,1
2019-11-10 15:29:00,1
2019-11-11 05:32:00,1
2019-11-11 18:41:00,1
2019-11-11 23:25:00,1
2019-11-11 23:27:00,1
2019-11-11 23:28:00,1
2019-11-11 23:29:00,1
2019-11-12 06:28:00,1
2019-11-12 08:45:00,1
2019-11-12 09:53:00,1
2019-11-13 00:30:00,1
2019-11-13 02:27:00,1
2019-11-13 02:37:00,1
2019-11-13 05:08:00,1
2019-11-13 10:45:00,1
2019-11-13 10:50:00,1
2019-11-13 13:19:00,1
2019-11-13 14:52:00,1
2019-11-13 15:00:00,1
2019-11-13 22:02:00,1
2019-11-14 05:39:00,1
2019-11-14 07:32:00,1
2019-11-14 13:22:00,1
2019-11-15 03:18:00,1
2019-11-15 08:13:00,1
2019-11-15 11:15:00,1
2019-11-15 11:17:00,1
2019-11-15 16:34:00,1
2019-11-15 18:46:00,1
2019-11-15 20:48:00,1
2019-11-15 23:09:00,1
2019-11-16 16:30:00,1
2019-11-17 07:16:00,1
2019-11-17 12:29:00,1
2019-11-19 04:43:00,1
2019-11-19 08:32:00,1
2019-11-19 21:46:00,1
2019-11-20 15:04:00,1
2019-11-20 15:27:00,1
2019-11-22 06:01:00,1
2019-11-22 15:42:00,1
2019-11-25 08:15:00,1
2019-11-25 16:16:00,1
2019-11-26 07:48:00,1
2019-11-26 19:12:00,1
2019-11-26 21:23:00,1
2019-11-26 22:01:00,1
2019-11-27 01:35:00,1
2019-11-27 03:06:00,1
2019-11-27 10:58:00,1
2019-11-27 11:37:00,1
2019-11-27 11:48:00,1
2019-11-27 11:54:00,1
2019-11-27 12:06:00,1
2019-11-27 12:07:00,1
2019-11-27 12:26:00,1
2019-11-27 12:32:00,1
2019-11-27 21:24:00,1
2019-11-27 23:46:00,1
2019-11-28 01:00:00,1
2019-11-28 06:07:00,1
2019-11-28 06:45:00,1
2019-11-28 07:00:00,1
2019-11-28 07:19:00,1
2019-11-28 07:50:00,1
2019-11-28 08:41:00,1
2019-11-28 08:54:00,1
2019-11-28 09:25:00,1
2019-11-28 09:54:00,1
2019-11-28 10:56:00,1
2019-11-28 11:07:00,1
2019-11-28 11:33:00,1
2019-11-28 12:14:00,1
2019-11-28 12:21:00,1
2019-11-28 12:32:00,1
2019-11-28 12:52:00,1
2019-11-28 13:19:00,1
2019-11-28 14:26:00,1
2019-11-28 16:23:00,1
2019-11-28 17:04:00,1
2019-11-28 17:48:00,1
2019-11-28 18:42:00,1
2019-11-28 18:56:00,1
