1,"SELECT TOP # p.objid, p.g, p.r, s.specobjid, s.class, s.z as redshift, photoz.absmagr FROM PhotoObj as p, specobj as s, photoz WHERE s.specclass = # and s.z BETWEEN # AND #"
2019-06-20 10:33:00,1
