1,"SELECT subclass, count (specObjID) as num, stdev (z) as stdev_redshift, max (z) as max_redshift, avg (z) as avg_redshift, min (snMedian) as min_snMedian, max (snMedian) as max_snMedian, avg (snMedian) as avg_snMedian FROM specObj WHERE class = # and zWarning = # GROUP by subclass"
2019-08-14 03:29:00,1
