1,"SELECT p.run, p.rerun, p.camCol, p.field, p.obj into mydb.tab1 FROM Galaxy as p, dbo.fGetNearbyObjEq (#, #, #) AS b WHERE b.objID = p.objID and p.r < #"
2019-02-15 09:42:00,1
