1,"SELECT m.MediaTypeID, t.GenreID, COUNT (t.MediaTypeID) as freq FROM chinook.Track t JOIN chinook.MediaType m ON m.MediaTypeID = t.MediaTypeID"
2019-04-24 17:53:00,1
