1,"select v.ra, v.dec, ivz_id, dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) as objID into mydb.vTempdr7 from mydb.vstarMin as v where dbo.fGetNearestObjIdEq (v.ra, v.dec, #/#) is not #"
2019-09-12 15:37:00,1
