1,"SELECT t.objid , t.thingid, t.ndetect, t.ra, t.dec into mydb.MyTable from thingIndex t, dbo.fgetNearByObjEq (#, #, #) n where t.objid = n.objid order by t.thingid"
2019-03-05 08:36:00,1
