1,"SELECT TOP # p.ra, p.dec, p.dered_u, p.dered_r, p.deVRad_r, p.deVRadErr_r, p.fracDeV_r, s.z FROM photoObj AS p JOIN specObj AS s ON p.objID = s.bestObjID WHERE p.fracDeV_r > #"
2019-05-07 18:18:00,1
