1,"SELECT sp.fracNSigma_#, sp.fracNSigma_#, sp.fracNSigma_#, sp.fracNSigma_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigHi_#, sp.fracNSigLo_#, sp.fracNSigLo_#, sp.fracNSigLo_#, sp.fracNSigLo_#, sp.fracNSigLo_#, sp.fracNSigLo_# into mydb.DR1#_sp_# from SpecObj AS sp WHERE z BETWEEN #. AND #. AND class = #"
2019-02-05 12:22:00,1
