1,"SELECT ra, dec, petroMag_r, modelMag_r, modelMag_g, extinction_r, extinction_g, petroR5#_r, specObjID into mydb.Galaxies from Galaxy WHERE psfMag_r-cModelMag_r> # and clean = # and petroMag_r < # and ra> # and ra< # and dec> # and dec< #"
2019-04-26 19:31:00,1
