1,"SELECT s.plate, s.mjd, s.fiberid, t.ra, t.dec, s.z, p.fiberMag_z, p.modelMag_z FROM PhotoObj as p, SpecObj as s WHERE p.objid = # AND s.bestObjID = #"
2019-11-07 06:53:00,1
