2,"SELECT n.objid, o.ra AS ra2, o.dec AS dec2 into mydb.MyTable_# from MyDB.MyTable AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN PhotoObj AS o ON n.objid = o.objid"
2019-12-31 01:16:00,2
