1,"SELECT TOP (#) s.z, zoo.spiral, zoo.elliptical p.petroMag_r, dered_r FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN zooSpec AS zoo ON zoo.objid = p.objid WHERE zoo.ra BETWEEN # AND # AND zoo.dec BETWEEN # AND # AND s.z BETWEEN # AND # AND p.petroMag_r < # AND p.type = # AND zoo.spiral = # OR zoo.elliptical = #"
2019-03-18 13:42:00,1
