1,"select sp.plate, sp.mjd, sp.fiberid, so.snMedian, sp.psfmag_g, sp.psfmag_r, psfmag_g-psfmag_r as gmr select count (*) -- into mydb.bluestarsformatt from specphotoall sp join specobjall so on sp.specobjid = so.specobjid where so.class = = # and sp.psfmag_r > # and sp.psfmag_g-sp.psfmag_r < # and sp.sciencePrimary = # and sp.zwarning = #"
2019-08-22 18:32:00,1
