2,"SELECT TOP # p.objid, p.ra, p.dec, p.g, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE redshift IS NOT #"
2019-06-26 06:20:00,2
