1,"SELECT top # s.specObjID, lgm_tot_p9#p5 as M, u.specObjID as spID, u.D4#, u.D4#_MODEL, u.D4#_SUB, u.D4#_N, u.D4#_N_MODEL, u.D4#_N_SUB, st.t_age, st.age, st.logmass, st.cModelAbsMag_r as R, st.ke_r as KER, sst.t_age as tage, sst.age as aage, sst.logmass as lgmass, sst.cModelAbsMag_r as R1 sst.ke_r as KER1 From galSpecExtra as s join galSpecIndx as u on u.specObjID = s.specObjID join stellarMassFSPSGranEarlyDust as st on st.specObjID = s.specObjID join stellarMassFSPSGranWideDust as sst on sst.specObjID = s.specObjID"
2019-07-16 02:52:00,1
