1,"SELECT DISTINCT p.ra, p.dec, p.type, p.psfMag_u FROM PhotoObjAll AS p WHERE (p.run = # AND p.camcol = # AND p.field = # AND p.rerun = #)"
2019-02-14 09:43:00,1
