2,"select dbo.fGetUrlSpecImg (s.specObjId) , c.plate, c.mjd, c.fiberid into mydb.UrlSpecImg_ss from SpecObjAll as s, mydb.ss as c where s.plate = c.plate and s.mjd = c.mjd and s.fiberID = c.fiberid"
2019-04-30 09:11:00,2
