1,"select s.specObjID, s.ra, s.dec, s.z, s.zErr, s.bestObjID from SpecObj as s FROM PhotoObj AS p JOIN SpecObj AS s ON s.specObjID = p.objid WHERE (s.ra between # and #) and (s.dec between # and #) and (s.z between # and #) and (s.zWarning = #)"
2019-06-27 09:07:00,1
