1,"select objID, ra, dec, type, psfMag_r, psfMag_g, psfMag_i, psfMag_u, petroRad_r, petroRad_g, petroRad_i, petroRad_u, u, g, r, i, z, dbo.fPhotoFlagsN (flags) as flags from PhotObjAll where ra < # AND ra > # AND dec < # AND dec > #"
2019-10-08 16:44:00,1
