1,"SELECT top # objid , stellar_mass into mydb.MyTable5 from Galaxy WHERE ( (ra BETWEEN # AND # OR ra> =# AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) )"
2019-11-13 04:57:00,1
