1,"select s.psfMag_u, s.psfMag_g, s.psfMag_r, s.psfMag_i, s.psfMag_z , s.petroMag_u, s.petroMag_g, s.petroMag_r, s.petroMag_i, s.petroMag_z, so.* from SpecPhoto as s left join SpecObj as so on so.specobjid = s.specobjid where s.zWarning = # and s.legacyPrimary = # and so.legacyPrimary = # and so.zWarning = # and so.class = # and s.class = #"
2019-06-13 10:15:00,1
