1,"SELECT z.ra, z.dec, z.specobjid, z.objid, z.dr7objid, z.p_cs, z.p_el, z.p_dk, z.p_mg FROM zooNoSpec z WHERE z.objID = #"
2019-02-13 05:12:00,1
