3,"select v.[name] as viewname, s.[name] as [schema] from sys.views as v, sys.schemas as s where v.schema_id = s.schema_id --and s.[name] = # select top # * from SpecObj"
2019-10-04 06:34:00,1
2019-10-04 06:40:00,1
2019-10-04 06:41:00,1
