1,"select avg (PhotoObjAll.g-#*log1# (#E+#*SpecObjAll.z) +#) , stdev (PhotoObjAll.g-#*log1# (#E+#*SpecObjAll.z) +#) , avg (PetroRad_g) , count (PetroRad_g) from SpecObjAll, PhotoObjAll where ObjID = BestObjID and PhotoObjAll.g> # and PhotoObjAll.g< # and SpecObjAll.z> # and SpecObjAll.z< # and PhotoObjAll.PetroRad_g> # and PhotoObjAll.PetroRad_g< #"
2019-01-03 14:57:00,1
