1,"select distinct top # star.ra, star.dec, plate.plate from apogeestar as star join apogeeplate as plate on plate.location_id = star.location_id join apogeeobject as obj on obj.object_id = star.objectid where plate.plate = #"
2019-12-31 11:46:00,1
