1,"SELECT ar.ArtistId, a.AlbumId, SUM (t.UnitPrice) AS AlbumPrice FROM chinook.track t JOIN chinook.album a ON a.AlbumId = t.AlbumId JOIN chinook.artist ar ON ar.ArtistId = a.ArtistId GROUP BY a.AlbumId, ar.ArtistId"
2019-04-23 01:46:00,1
