3,"select top # m.row_id, m.message_type, m.host, m.application, m.method, m.time, m.client_IP, m.user_id from SciServerLog.Messages m where m.task_name like # and year (time) = #"
2019-02-25 13:37:00,1
2019-03-05 12:11:00,1
2019-09-30 12:47:00,1
