1,"select count (*) from MyDB.Sabater_AGN as agn, DR7.SpecObjAll as spec where agn.ra between spec.ra-# and spec.ra+# and agn.dec between spec.dec-# and spec.dec+#"
2019-11-06 08:57:00,1
