1,"select s.plate, s.mjd, s.fiberid, distinct (s.subclass) , spp.TEFFADOP, spp.LOGGADOP, spp.FEHADOP, spp.snr FROM SpecObjAll as s, SpecPhotoAll as ph, sppParams as spp where s.SPECOBJID = spp.SPECOBJID and spp.SPECOBJID = ph.specObjID and s.class = # and s.subclass like #"
2019-07-03 01:21:00,1
