4,"SELECT TOP # s.plate, s.mjd, s.fiberID, s.z FROM SpecObj s WHERE s.z BETWEEN # AND # AND s.instrument = #"
2019-04-29 10:44:00,1
2019-05-06 10:23:00,1
2019-05-06 10:44:00,1
2019-05-13 08:09:00,1
