11,"select substring (Name, #, #) , Count (*) from chinook.Artist group by substring (Name, #, #)"
2019-04-20 15:29:00,3
2019-04-20 15:30:00,1
2019-04-20 15:31:00,3
2019-04-20 15:32:00,2
2019-04-20 15:34:00,1
2019-04-21 12:14:00,1
