1,"select objid, ra, dec, z, zerr, type, dered_u, dered_g, dered_r, dered_i, dered_z, modelmagerr_u, modelmagerr_g, modelmagerr_r, modelmag_i, modelmagerr_z into mydb.MyTable_# from specphoto where z< # and class = # and ra between # and # and dec between # and #"
2019-12-11 11:54:00,1
