1,"SELECT specobjid, flags, class, subclass, zWarning, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z FROM SpecPhoto WHERE class = # AND subclass = # AND zWarning = #"
2019-09-24 12:02:00,1
