1,"select top # specobjid as name, ra, dec from SpecObj Object RA DEC #ES0# # # # #ES0#-# # # #ES0# # # # #ES1# # # # #H2#-# # # #WGAJ1#-# # # #E0# # # # #E0# # # # #E1# # # # B3# # # # FIRSTJ0# # # # FIRSTJ1# # # # GB6J1# # # # H1#-# # # H1# # # # MS0# # # # MS1# # # # ON2# # # OQ5# # # PG1# # # # PKS2#-# # # RXSJ0#-# # # RXSJ0#-# # # RXSJ0# # # # RXSJ1# # # # RXSJ1#-# # # RXSJ1# # # # RXSJ1# # # # S5# # # # SHBLJ0# # # # SHBLJ0# # # # SHBLJ2#-# # #"
2019-12-11 15:22:00,1
