4,"SELECT p.objId, p.ra, p.dec, p.petror9#_r, p.expAB_r, p.dered_u as u, p.dered_g as g, p.dered_r as r, p.dered_i as i, p.petroMag_u as pu, p.petroMag_g as pg, p.petroMag_r as pr, p.petroMag_i as pi, s.z, s.plate, s.mjd, s.fiberid FROM galaxy AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.petror9#_r > # and s.z > # and s.z < #"
2019-11-27 15:06:00,2
2019-11-29 11:20:00,2
