14,"SELECT top # objid, #, #, modelmag_r, modelmag_r-#*log1# (#E+#*z) +# as abs_mag_r FROM SpecPhoto WHERE modelmag_r-#*log1# (#E+#*z) +# < #AND z> #"
2019-08-15 13:29:00,14
