1,"select TOP # SQRT (POWER (( (w.ra-m.RA) *cos ((m.DEC) * (#/#) )) , #) + (POWER ((w.dec-m.DEC) , #) )) *#, w.w1mpro from mydb.MaNGA_dap_mpl8 m, WISE_allsky w"
2019-04-03 06:22:00,1
